"reg";"cl_age90";"jour";"hosp";"rea";"dc";"rad"
"04";90;"2020-08-23";1;0;0;1
"06";0;"2020-08-23";6;1;28;438
"06";9;"2020-08-23";1;0;0;16
"06";19;"2020-08-23";1;1;0;25
"06";29;"2020-08-23";1;0;0;70
"06";39;"2020-08-23";0;0;0;63
"06";49;"2020-08-23";1;0;4;55
"06";59;"2020-08-23";1;0;5;73
"06";69;"2020-08-23";1;0;8;69
"06";79;"2020-08-23";0;0;6;33
"06";89;"2020-08-23";0;0;4;24
"06";90;"2020-08-23";0;0;1;1
"11";0;"2020-08-23";2443;170;7677;30413
"11";9;"2020-08-23";10;1;2;330
"11";19;"2020-08-23";6;0;3;208
"11";29;"2020-08-23";48;3;12;897
"11";39;"2020-08-23";63;7;55;1972
"11";49;"2020-08-23";150;15;149;3144
"11";59;"2020-08-23";275;26;545;4911
"11";69;"2020-08-23";423;47;1108;5625
"11";79;"2020-08-23";563;49;1779;5267
"11";89;"2020-08-23";590;18;2435;5147
"11";90;"2020-08-23";291;3;1531;2640
"24";0;"2020-08-23";60;8;571;2369
"24";9;"2020-08-23";0;0;0;29
"24";19;"2020-08-23";0;0;0;17
"24";29;"2020-08-23";0;0;1;42
"24";39;"2020-08-23";5;2;2;90
"24";49;"2020-08-23";4;1;3;162
"24";59;"2020-08-23";5;0;17;258
"24";69;"2020-08-23";11;2;43;396
"24";79;"2020-08-23";21;3;102;446
"24";89;"2020-08-23";11;0;220;598
"24";90;"2020-08-23";3;0;181;321
"27";0;"2020-08-23";20;5;1064;4103
"27";9;"2020-08-23";0;0;0;24
"27";19;"2020-08-23";0;0;0;28
"27";29;"2020-08-23";3;0;0;88
"27";39;"2020-08-23";0;0;5;167
"27";49;"2020-08-23";1;0;5;295
"27";59;"2020-08-23";1;0;27;460
"27";69;"2020-08-23";1;1;88;680
"27";79;"2020-08-23";6;4;221;869
"27";89;"2020-08-23";7;0;472;1026
"27";90;"2020-08-23";1;0;244;460
"28";0;"2020-08-23";71;1;446;1885
"28";9;"2020-08-23";0;0;0;6
"28";19;"2020-08-23";0;0;0;9
"28";29;"2020-08-23";0;0;0;53
"28";39;"2020-08-23";2;0;2;103
"28";49;"2020-08-23";1;0;11;154
"28";59;"2020-08-23";3;1;18;262
"28";69;"2020-08-23";16;0;58;343
"28";79;"2020-08-23";16;0;95;373
"28";89;"2020-08-23";25;0;176;386
"28";90;"2020-08-23";7;0;86;188
"32";0;"2020-08-23";472;37;1936;7191
"32";9;"2020-08-23";2;1;0;55
"32";19;"2020-08-23";1;1;0;41
"32";29;"2020-08-23";2;0;2;235
"32";39;"2020-08-23";11;1;4;433
"32";49;"2020-08-23";14;1;14;690
"32";59;"2020-08-23";36;5;81;1014
"32";69;"2020-08-23";90;7;252;1173
"32";79;"2020-08-23";108;13;411;1362
"32";89;"2020-08-23";154;7;766;1511
"32";90;"2020-08-23";48;1;399;650
"44";0;"2020-08-23";509;20;3645;13000
"44";9;"2020-08-23";0;0;1;164
"44";19;"2020-08-23";3;0;0;77
"44";29;"2020-08-23";4;0;2;319
"44";39;"2020-08-23";10;0;18;572
"44";49;"2020-08-23";17;0;37;882
"44";59;"2020-08-23";43;3;102;1713
"44";69;"2020-08-23";83;8;399;2471
"44";79;"2020-08-23";120;6;893;2737
"44";89;"2020-08-23";152;2;1465;2824
"44";90;"2020-08-23";63;1;712;1160
"52";0;"2020-08-23";107;12;488;2364
"52";9;"2020-08-23";0;0;0;9
"52";19;"2020-08-23";1;0;0;18
"52";29;"2020-08-23";1;0;0;73
"52";39;"2020-08-23";5;3;0;129
"52";49;"2020-08-23";8;2;4;204
"52";59;"2020-08-23";7;1;13;283
"52";69;"2020-08-23";17;4;53;378
"52";79;"2020-08-23";22;1;88;437
"52";89;"2020-08-23";29;1;197;552
"52";90;"2020-08-23";17;0;133;281
"53";0;"2020-08-23";66;5;269;1372
"53";9;"2020-08-23";1;0;0;15
"53";19;"2020-08-23";0;0;0;9
"53";29;"2020-08-23";1;0;0;37
"53";39;"2020-08-23";2;0;1;81
"53";49;"2020-08-23";3;0;2;124
"53";59;"2020-08-23";9;1;8;180
"53";69;"2020-08-23";12;1;28;208
"53";79;"2020-08-23";15;2;55;297
"53";89;"2020-08-23";15;0;101;285
"53";90;"2020-08-23";7;1;74;132
"75";0;"2020-08-23";71;12;430;2312
"75";9;"2020-08-23";0;0;0;14
"75";19;"2020-08-23";0;0;0;21
"75";29;"2020-08-23";4;0;2;78
"75";39;"2020-08-23";3;1;2;130
"75";49;"2020-08-23";2;1;3;180
"75";59;"2020-08-23";8;4;13;335
"75";69;"2020-08-23";13;4;43;417
"75";79;"2020-08-23";20;2;100;402
"75";89;"2020-08-23";11;0;162;473
"75";90;"2020-08-23";9;0;105;249
"76";0;"2020-08-23";101;13;520;3039
"76";9;"2020-08-23";0;0;0;26
"76";19;"2020-08-23";1;0;0;23
"76";29;"2020-08-23";6;1;1;113
"76";39;"2020-08-23";1;0;1;167
"76";49;"2020-08-23";6;1;3;291
"76";59;"2020-08-23";12;2;19;461
"76";69;"2020-08-23";27;5;62;532
"76";79;"2020-08-23";21;2;106;611
"76";89;"2020-08-23";19;2;201;526
"76";90;"2020-08-23";8;0;127;287
"84";0;"2020-08-23";242;19;1771;8274
"84";9;"2020-08-23";1;1;0;51
"84";19;"2020-08-23";2;0;0;51
"84";29;"2020-08-23";3;0;1;257
"84";39;"2020-08-23";4;2;4;402
"84";49;"2020-08-23";11;1;12;583
"84";59;"2020-08-23";23;2;46;1037
"84";69;"2020-08-23";36;2;144;1333
"84";79;"2020-08-23";76;10;364;1669
"84";89;"2020-08-23";61;1;725;1838
"84";90;"2020-08-23";25;0;454;961
"93";0;"2020-08-23";360;31;984;6129
"93";9;"2020-08-23";4;0;0;35
"93";19;"2020-08-23";0;0;0;54
"93";29;"2020-08-23";9;1;1;339
"93";39;"2020-08-23";12;0;3;450
"93";49;"2020-08-23";13;0;6;579
"93";59;"2020-08-23";33;3;37;945
"93";69;"2020-08-23";67;12;79;1059
"93";79;"2020-08-23";74;7;208;1060
"93";89;"2020-08-23";96;8;401;1010
"93";90;"2020-08-23";47;0;244;567
"94";0;"2020-08-23";6;2;59;256
"94";9;"2020-08-23";0;0;0;6
"94";19;"2020-08-23";0;0;0;1
"94";29;"2020-08-23";0;0;0;14
"94";39;"2020-08-23";0;0;0;18
"94";49;"2020-08-23";1;0;1;22
"94";59;"2020-08-23";1;1;1;38
"94";69;"2020-08-23";1;0;3;39
"94";79;"2020-08-23";3;1;16;53
"94";89;"2020-08-23";0;0;25;44
"94";90;"2020-08-23";0;0;13;21
"01";0;"2020-08-24";11;7;19;90
"01";9;"2020-08-24";0;0;0;0
"01";19;"2020-08-24";0;0;0;2
"01";29;"2020-08-24";0;0;0;1
"01";39;"2020-08-24";1;1;0;7
"01";49;"2020-08-24";4;2;0;7
"01";59;"2020-08-24";1;0;1;19
"01";69;"2020-08-24";3;2;5;21
"01";79;"2020-08-24";1;1;7;16
"01";89;"2020-08-24";1;1;6;16
"01";90;"2020-08-24";0;0;0;0
"02";0;"2020-08-24";11;3;17;99
"02";9;"2020-08-24";0;0;0;0
"02";19;"2020-08-24";0;0;0;0
"02";29;"2020-08-24";0;0;0;3
"02";39;"2020-08-24";2;1;0;5
"02";49;"2020-08-24";1;0;0;12
"02";59;"2020-08-24";2;0;1;24
"02";69;"2020-08-24";1;0;4;25
"02";79;"2020-08-24";1;0;5;22
"02";89;"2020-08-24";4;2;5;7
"02";90;"2020-08-24";0;0;2;1
"03";0;"2020-08-24";88;15;52;1440
"03";9;"2020-08-24";2;0;0;79
"03";19;"2020-08-24";3;0;0;86
"03";29;"2020-08-24";15;0;2;299
"03";39;"2020-08-24";13;1;0;309
"03";49;"2020-08-24";12;2;2;222
"03";59;"2020-08-24";13;4;4;146
"03";69;"2020-08-24";18;7;16;153
"03";79;"2020-08-24";5;1;15;97
"03";89;"2020-08-24";6;0;11;40
"03";90;"2020-08-24";0;0;1;6
"04";0;"2020-08-24";47;8;7;195
"04";9;"2020-08-24";2;1;0;4
"04";19;"2020-08-24";3;0;1;8
"04";29;"2020-08-24";2;1;0;28
"04";39;"2020-08-24";3;0;1;25
"04";49;"2020-08-24";3;1;2;26
"04";59;"2020-08-24";7;3;0;31
"04";69;"2020-08-24";10;1;1;39
"04";79;"2020-08-24";10;1;0;24
"04";89;"2020-08-24";6;0;2;9
"04";90;"2020-08-24";1;0;0;1
"06";0;"2020-08-24";6;1;28;438
"06";9;"2020-08-24";1;0;0;16
"06";19;"2020-08-24";1;1;0;25
"06";29;"2020-08-24";1;0;0;70
"06";39;"2020-08-24";0;0;0;63
"06";49;"2020-08-24";1;0;4;55
"06";59;"2020-08-24";1;0;5;73
"06";69;"2020-08-24";1;0;8;69
"06";79;"2020-08-24";0;0;6;33
"06";89;"2020-08-24";0;0;4;24
"06";90;"2020-08-24";0;0;1;1
"11";0;"2020-08-24";2417;175;7679;30488
"11";9;"2020-08-24";9;1;2;331
"11";19;"2020-08-24";6;0;3;209
"11";29;"2020-08-24";48;2;12;903
"11";39;"2020-08-24";61;8;55;1978
"11";49;"2020-08-24";141;16;149;3154
"11";59;"2020-08-24";269;26;545;4924
"11";69;"2020-08-24";424;52;1108;5638
"11";79;"2020-08-24";560;51;1780;5279
"11";89;"2020-08-24";584;15;2436;5158
"11";90;"2020-08-24";290;3;1531;2642
"24";0;"2020-08-24";61;7;572;2372
"24";9;"2020-08-24";0;0;0;29
"24";19;"2020-08-24";0;0;0;17
"24";29;"2020-08-24";0;0;1;42
"24";39;"2020-08-24";5;1;2;90
"24";49;"2020-08-24";3;0;3;163
"24";59;"2020-08-24";5;1;17;259
"24";69;"2020-08-24";12;2;43;397
"24";79;"2020-08-24";21;3;102;447
"24";89;"2020-08-24";12;0;220;598
"24";90;"2020-08-24";3;0;182;320
"27";0;"2020-08-24";22;5;1065;4102
"27";9;"2020-08-24";0;0;0;24
"27";19;"2020-08-24";0;0;0;28
"27";29;"2020-08-24";4;0;0;88
"27";39;"2020-08-24";0;0;5;167
"27";49;"2020-08-24";2;0;5;294
"27";59;"2020-08-24";1;0;27;460
"27";69;"2020-08-24";2;1;88;680
"27";79;"2020-08-24";6;4;222;869
"27";89;"2020-08-24";7;0;472;1025
"27";90;"2020-08-24";0;0;244;461
"28";0;"2020-08-24";73;3;446;1887
"28";9;"2020-08-24";0;0;0;6
"28";19;"2020-08-24";0;0;0;9
"28";29;"2020-08-24";0;0;0;53
"28";39;"2020-08-24";2;0;2;103
"28";49;"2020-08-24";2;1;11;154
"28";59;"2020-08-24";3;1;18;262
"28";69;"2020-08-24";16;0;58;343
"28";79;"2020-08-24";18;1;95;374
"28";89;"2020-08-24";24;0;176;387
"28";90;"2020-08-24";7;0;86;188
"32";0;"2020-08-24";464;36;1937;7215
"32";9;"2020-08-24";3;1;0;55
"32";19;"2020-08-24";1;1;0;41
"32";29;"2020-08-24";2;0;2;235
"32";39;"2020-08-24";10;0;4;437
"32";49;"2020-08-24";13;1;14;691
"32";59;"2020-08-24";35;5;81;1017
"32";69;"2020-08-24";88;7;252;1178
"32";79;"2020-08-24";106;12;412;1366
"32";89;"2020-08-24";154;8;766;1515
"32";90;"2020-08-24";46;1;399;653
"44";0;"2020-08-24";503;21;3646;13018
"44";9;"2020-08-24";0;0;1;164
"44";19;"2020-08-24";3;0;0;77
"44";29;"2020-08-24";3;0;2;321
"44";39;"2020-08-24";9;0;18;576
"44";49;"2020-08-24";16;0;37;884
"44";59;"2020-08-24";42;3;102;1715
"44";69;"2020-08-24";81;8;399;2475
"44";79;"2020-08-24";121;7;893;2739
"44";89;"2020-08-24";152;2;1465;2826
"44";90;"2020-08-24";62;1;713;1160
"52";0;"2020-08-24";107;10;489;2372
"52";9;"2020-08-24";1;0;0;9
"52";19;"2020-08-24";1;0;0;18
"52";29;"2020-08-24";2;0;0;73
"52";39;"2020-08-24";7;2;0;130
"52";49;"2020-08-24";7;2;4;206
"52";59;"2020-08-24";5;1;13;285
"52";69;"2020-08-24";17;3;53;378
"52";79;"2020-08-24";22;1;88;438
"52";89;"2020-08-24";27;1;198;554
"52";90;"2020-08-24";18;0;133;281
"53";0;"2020-08-24";64;6;269;1375
"53";9;"2020-08-24";1;0;0;15
"53";19;"2020-08-24";0;0;0;9
"53";29;"2020-08-24";0;0;0;38
"53";39;"2020-08-24";2;0;1;81
"53";49;"2020-08-24";3;0;2;124
"53";59;"2020-08-24";9;2;8;180
"53";69;"2020-08-24";12;1;28;208
"53";79;"2020-08-24";15;2;55;297
"53";89;"2020-08-24";15;0;101;286
"53";90;"2020-08-24";6;1;74;133
"75";0;"2020-08-24";76;14;431;2314
"75";9;"2020-08-24";0;0;0;14
"75";19;"2020-08-24";0;0;0;21
"75";29;"2020-08-24";5;0;2;78
"75";39;"2020-08-24";3;1;2;130
"75";49;"2020-08-24";2;1;3;181
"75";59;"2020-08-24";8;4;13;335
"75";69;"2020-08-24";15;6;43;418
"75";79;"2020-08-24";21;2;100;402
"75";89;"2020-08-24";12;0;163;473
"75";90;"2020-08-24";9;0;105;249
"76";0;"2020-08-24";106;16;521;3055
"76";9;"2020-08-24";0;0;0;27
"76";19;"2020-08-24";1;0;0;24
"76";29;"2020-08-24";3;1;1;117
"76";39;"2020-08-24";3;1;1;169
"76";49;"2020-08-24";6;2;3;292
"76";59;"2020-08-24";12;2;19;461
"76";69;"2020-08-24";29;5;62;534
"76";79;"2020-08-24";22;2;106;615
"76";89;"2020-08-24";21;3;202;527
"76";90;"2020-08-24";9;0;127;287
"84";0;"2020-08-24";248;20;1774;8280
"84";9;"2020-08-24";1;1;0;52
"84";19;"2020-08-24";2;0;0;51
"84";29;"2020-08-24";3;0;1;257
"84";39;"2020-08-24";5;2;4;402
"84";49;"2020-08-24";10;1;12;585
"84";59;"2020-08-24";25;4;46;1038
"84";69;"2020-08-24";37;2;144;1334
"84";79;"2020-08-24";78;9;364;1670
"84";89;"2020-08-24";62;1;727;1838
"84";90;"2020-08-24";25;0;455;961
"93";0;"2020-08-24";354;38;985;6176
"93";9;"2020-08-24";2;0;0;37
"93";19;"2020-08-24";0;0;0;55
"93";29;"2020-08-24";5;1;1;346
"93";39;"2020-08-24";10;2;3;456
"93";49;"2020-08-24";14;0;6;582
"93";59;"2020-08-24";34;4;37;950
"93";69;"2020-08-24";67;13;79;1065
"93";79;"2020-08-24";71;9;208;1069
"93";89;"2020-08-24";96;8;402;1016
"93";90;"2020-08-24";48;0;244;569
"94";0;"2020-08-24";6;2;59;256
"94";9;"2020-08-24";0;0;0;6
"94";19;"2020-08-24";0;0;0;1
"94";29;"2020-08-24";0;0;0;14
"94";39;"2020-08-24";0;0;0;18
"94";49;"2020-08-24";1;0;1;22
"94";59;"2020-08-24";1;1;1;38
"94";69;"2020-08-24";1;0;3;39
"94";79;"2020-08-24";3;1;16;53
"94";89;"2020-08-24";0;0;25;44
"94";90;"2020-08-24";0;0;13;21
"01";0;"2020-08-25";12;8;19;93
"01";9;"2020-08-25";0;0;0;0
"01";19;"2020-08-25";0;0;0;2
"01";29;"2020-08-25";0;0;0;1
"01";39;"2020-08-25";3;3;0;7
"01";49;"2020-08-25";2;1;0;9
"01";59;"2020-08-25";1;0;1;20
"01";69;"2020-08-25";2;1;5;21
"01";79;"2020-08-25";2;2;7;16
"01";89;"2020-08-25";2;1;6;16
"01";90;"2020-08-25";0;0;0;0
"02";0;"2020-08-25";11;3;17;99
"02";9;"2020-08-25";0;0;0;0
"02";19;"2020-08-25";0;0;0;0
"02";29;"2020-08-25";0;0;0;3
"02";39;"2020-08-25";2;1;0;5
"02";49;"2020-08-25";1;0;0;12
"02";59;"2020-08-25";2;0;1;24
"02";69;"2020-08-25";1;0;4;25
"02";79;"2020-08-25";1;0;5;22
"02";89;"2020-08-25";4;2;5;7
"02";90;"2020-08-25";0;0;2;1
"03";0;"2020-08-25";86;16;52;1452
"03";9;"2020-08-25";3;0;0;79
"03";19;"2020-08-25";2;0;0;87
"03";29;"2020-08-25";15;0;2;301
"03";39;"2020-08-25";10;1;0;315
"03";49;"2020-08-25";12;2;2;223
"03";59;"2020-08-25";13;4;4;147
"03";69;"2020-08-25";18;8;16;154
"03";79;"2020-08-25";6;1;15;97
"03";89;"2020-08-25";6;0;11;40
"03";90;"2020-08-25";0;0;1;6
"04";0;"2020-08-25";49;9;7;198
"04";9;"2020-08-25";2;1;0;4
"04";19;"2020-08-25";3;0;1;8
"04";29;"2020-08-25";1;1;0;29
"04";39;"2020-08-25";3;0;1;25
"04";49;"2020-08-25";4;0;2;26
"04";59;"2020-08-25";7;3;0;31
"04";69;"2020-08-25";11;1;1;40
"04";79;"2020-08-25";11;2;0;24
"04";89;"2020-08-25";6;1;2;10
"04";90;"2020-08-25";1;0;0;1
"06";0;"2020-08-25";8;2;28;438
"06";9;"2020-08-25";1;0;0;16
"06";19;"2020-08-25";1;1;0;25
"06";29;"2020-08-25";2;0;0;70
"06";39;"2020-08-25";1;1;0;63
"06";49;"2020-08-25";1;0;4;55
"06";59;"2020-08-25";1;0;5;73
"06";69;"2020-08-25";1;0;8;69
"06";79;"2020-08-25";0;0;6;33
"06";89;"2020-08-25";0;0;4;24
"06";90;"2020-08-25";0;0;1;1
"11";0;"2020-08-25";2389;183;7681;30577
"11";9;"2020-08-25";9;1;2;331
"11";19;"2020-08-25";6;0;3;210
"11";29;"2020-08-25";44;4;13;913
"11";39;"2020-08-25";60;8;55;1983
"11";49;"2020-08-25";135;17;149;3166
"11";59;"2020-08-25";269;28;545;4933
"11";69;"2020-08-25";412;54;1108;5659
"11";79;"2020-08-25";558;53;1780;5294
"11";89;"2020-08-25";582;14;2437;5170
"11";90;"2020-08-25";288;3;1531;2645
"24";0;"2020-08-25";66;9;573;2373
"24";9;"2020-08-25";0;0;0;29
"24";19;"2020-08-25";0;0;0;17
"24";29;"2020-08-25";0;0;1;42
"24";39;"2020-08-25";5;0;2;91
"24";49;"2020-08-25";4;0;3;163
"24";59;"2020-08-25";5;1;17;259
"24";69;"2020-08-25";15;5;43;397
"24";79;"2020-08-25";22;3;102;447
"24";89;"2020-08-25";12;0;221;598
"24";90;"2020-08-25";3;0;182;320
"27";0;"2020-08-25";20;5;1065;4105
"27";9;"2020-08-25";0;0;0;24
"27";19;"2020-08-25";0;0;0;28
"27";29;"2020-08-25";3;0;0;89
"27";39;"2020-08-25";0;0;5;167
"27";49;"2020-08-25";0;0;5;295
"27";59;"2020-08-25";1;0;27;460
"27";69;"2020-08-25";3;1;88;679
"27";79;"2020-08-25";6;4;222;869
"27";89;"2020-08-25";6;0;472;1027
"27";90;"2020-08-25";1;0;244;461
"28";0;"2020-08-25";69;2;446;1894
"28";9;"2020-08-25";0;0;0;6
"28";19;"2020-08-25";0;0;0;9
"28";29;"2020-08-25";0;0;0;54
"28";39;"2020-08-25";2;0;2;103
"28";49;"2020-08-25";2;0;11;154
"28";59;"2020-08-25";3;1;18;263
"28";69;"2020-08-25";16;0;58;344
"28";79;"2020-08-25";17;1;95;375
"28";89;"2020-08-25";21;0;176;390
"28";90;"2020-08-25";7;0;86;188
"32";0;"2020-08-25";458;37;1938;7231
"32";9;"2020-08-25";3;1;0;55
"32";19;"2020-08-25";1;1;0;41
"32";29;"2020-08-25";2;0;2;235
"32";39;"2020-08-25";10;0;4;438
"32";49;"2020-08-25";13;1;14;691
"32";59;"2020-08-25";33;4;81;1021
"32";69;"2020-08-25";85;7;252;1182
"32";79;"2020-08-25";107;11;413;1370
"32";89;"2020-08-25";153;11;766;1517
"32";90;"2020-08-25";46;1;399;653
"44";0;"2020-08-25";471;20;3659;13060
"44";9;"2020-08-25";1;0;1;164
"44";19;"2020-08-25";2;0;0;78
"44";29;"2020-08-25";3;0;2;322
"44";39;"2020-08-25";10;0;18;578
"44";49;"2020-08-25";16;0;38;884
"44";59;"2020-08-25";43;3;102;1716
"44";69;"2020-08-25";78;6;400;2480
"44";79;"2020-08-25";110;8;898;2753
"44";89;"2020-08-25";142;2;1465;2838
"44";90;"2020-08-25";55;1;719;1164
"52";0;"2020-08-25";99;11;489;2390
"52";9;"2020-08-25";1;0;0;9
"52";19;"2020-08-25";1;0;0;18
"52";29;"2020-08-25";3;0;0;74
"52";39;"2020-08-25";5;1;0;133
"52";49;"2020-08-25";6;2;4;207
"52";59;"2020-08-25";8;3;13;285
"52";69;"2020-08-25";15;3;53;380
"52";79;"2020-08-25";20;1;88;442
"52";89;"2020-08-25";23;1;198;559
"52";90;"2020-08-25";17;0;133;283
"53";0;"2020-08-25";62;6;269;1378
"53";9;"2020-08-25";1;0;0;15
"53";19;"2020-08-25";0;0;0;9
"53";29;"2020-08-25";0;0;0;38
"53";39;"2020-08-25";1;0;1;82
"53";49;"2020-08-25";3;0;2;124
"53";59;"2020-08-25";10;2;8;180
"53";69;"2020-08-25";11;1;28;209
"53";79;"2020-08-25";14;2;55;298
"53";89;"2020-08-25";15;0;101;286
"53";90;"2020-08-25";6;1;74;133
"75";0;"2020-08-25";69;12;431;2327
"75";9;"2020-08-25";2;0;0;14
"75";19;"2020-08-25";0;0;0;21
"75";29;"2020-08-25";2;0;2;81
"75";39;"2020-08-25";3;0;2;131
"75";49;"2020-08-25";2;1;3;181
"75";59;"2020-08-25";6;2;13;337
"75";69;"2020-08-25";14;7;43;420
"75";79;"2020-08-25";18;2;100;406
"75";89;"2020-08-25";12;0;163;473
"75";90;"2020-08-25";9;0;105;250
"76";0;"2020-08-25";108;16;521;3070
"76";9;"2020-08-25";0;0;0;27
"76";19;"2020-08-25";1;0;0;24
"76";29;"2020-08-25";1;0;1;119
"76";39;"2020-08-25";5;1;1;169
"76";49;"2020-08-25";5;1;3;293
"76";59;"2020-08-25";11;2;19;462
"76";69;"2020-08-25";29;6;62;540
"76";79;"2020-08-25";26;3;106;618
"76";89;"2020-08-25";21;3;202;529
"76";90;"2020-08-25";9;0;127;287
"84";0;"2020-08-25";257;19;1776;8299
"84";9;"2020-08-25";1;1;0;52
"84";19;"2020-08-25";2;0;0;51
"84";29;"2020-08-25";3;0;1;258
"84";39;"2020-08-25";4;2;4;407
"84";49;"2020-08-25";10;0;12;587
"84";59;"2020-08-25";27;3;46;1040
"84";69;"2020-08-25";41;3;144;1338
"84";79;"2020-08-25";74;8;364;1674
"84";89;"2020-08-25";67;2;727;1839
"84";90;"2020-08-25";27;0;457;961
"93";0;"2020-08-25";335;41;986;6254
"93";9;"2020-08-25";3;1;0;39
"93";19;"2020-08-25";0;0;0;57
"93";29;"2020-08-25";8;1;1;350
"93";39;"2020-08-25";7;2;3;462
"93";49;"2020-08-25";14;0;6;589
"93";59;"2020-08-25";36;4;37;956
"93";69;"2020-08-25";62;13;79;1078
"93";79;"2020-08-25";71;11;208;1076
"93";89;"2020-08-25";89;8;403;1031
"93";90;"2020-08-25";37;0;244;585
"94";0;"2020-08-25";9;2;59;256
"94";9;"2020-08-25";0;0;0;6
"94";19;"2020-08-25";0;0;0;1
"94";29;"2020-08-25";0;0;0;14
"94";39;"2020-08-25";0;0;0;18
"94";49;"2020-08-25";3;0;1;22
"94";59;"2020-08-25";1;0;1;38
"94";69;"2020-08-25";1;0;3;39
"94";79;"2020-08-25";4;2;16;53
"94";89;"2020-08-25";0;0;25;44
"94";90;"2020-08-25";0;0;13;21
"01";0;"2020-08-27";18;7;19;94
"01";9;"2020-08-27";0;0;0;0
"01";19;"2020-08-27";0;0;0;2
"01";29;"2020-08-27";0;0;0;1
"01";39;"2020-08-27";2;2;0;8
"01";49;"2020-08-27";3;1;0;9
"01";59;"2020-08-27";1;0;1;20
"01";69;"2020-08-27";4;1;5;21
"01";79;"2020-08-27";5;2;7;16
"01";89;"2020-08-27";3;1;6;16
"01";90;"2020-08-27";0;0;0;0
"02";0;"2020-08-27";14;3;17;101
"02";9;"2020-08-27";0;0;0;0
"02";19;"2020-08-27";0;0;0;0
"02";29;"2020-08-27";0;0;0;3
"02";39;"2020-08-27";3;1;0;5
"02";49;"2020-08-27";1;0;0;12
"02";59;"2020-08-27";1;0;1;25
"02";69;"2020-08-27";1;0;4;26
"02";79;"2020-08-27";2;0;5;22
"02";89;"2020-08-27";6;2;5;7
"02";90;"2020-08-27";0;0;2;1
"03";0;"2020-08-27";85;13;53;1475
"03";9;"2020-08-27";3;0;0;80
"03";19;"2020-08-27";5;0;0;86
"03";29;"2020-08-27";16;0;2;304
"03";39;"2020-08-27";9;1;0;318
"03";49;"2020-08-27";15;2;2;227
"03";59;"2020-08-27";11;3;5;151
"03";69;"2020-08-27";15;6;16;158
"03";79;"2020-08-27";4;1;15;101
"03";89;"2020-08-27";6;0;11;41
"03";90;"2020-08-27";0;0;1;6
"04";0;"2020-08-27";64;11;7;204
"04";9;"2020-08-27";2;1;0;4
"04";19;"2020-08-27";3;0;1;8
"04";29;"2020-08-27";2;1;0;31
"04";39;"2020-08-27";4;0;1;27
"04";49;"2020-08-27";7;1;2;25
"04";59;"2020-08-27";12;3;0;31
"04";69;"2020-08-27";14;2;1;42
"04";79;"2020-08-27";12;2;0;25
"04";89;"2020-08-27";7;1;2;10
"04";90;"2020-08-27";1;0;0;1
"06";0;"2020-08-27";5;1;28;442
"06";9;"2020-08-27";0;0;0;17
"06";19;"2020-08-27";1;1;0;25
"06";29;"2020-08-27";2;0;0;70
"06";39;"2020-08-27";1;0;0;63
"06";49;"2020-08-27";0;0;4;56
"06";59;"2020-08-27";0;0;5;74
"06";69;"2020-08-27";0;0;8;70
"06";79;"2020-08-27";0;0;6;33
"06";89;"2020-08-27";0;0;4;24
"06";90;"2020-08-27";0;0;1;1
"11";0;"2020-08-27";2315;165;7699;30741
"11";9;"2020-08-27";9;1;2;334
"11";19;"2020-08-27";5;0;3;212
"11";29;"2020-08-27";43;2;13;925
"11";39;"2020-08-27";55;7;55;1998
"11";49;"2020-08-27";132;19;149;3182
"11";59;"2020-08-27";250;24;546;4963
"11";69;"2020-08-27";400;51;1112;5683
"11";79;"2020-08-27";544;50;1785;5326
"11";89;"2020-08-27";571;10;2441;5192
"11";90;"2020-08-27";286;1;1534;2651
"24";0;"2020-08-27";55;9;574;2384
"24";9;"2020-08-27";0;0;0;29
"24";19;"2020-08-27";0;0;0;17
"24";29;"2020-08-27";0;0;1;42
"24";39;"2020-08-27";2;0;2;94
"24";49;"2020-08-27";2;1;3;165
"24";59;"2020-08-27";5;1;17;259
"24";69;"2020-08-27";13;4;43;399
"24";79;"2020-08-27";20;3;102;450
"24";89;"2020-08-27";10;0;222;599
"24";90;"2020-08-27";3;0;182;320
"27";0;"2020-08-27";21;4;1065;4111
"27";9;"2020-08-27";0;0;0;24
"27";19;"2020-08-27";0;0;0;28
"27";29;"2020-08-27";3;0;0;91
"27";39;"2020-08-27";1;0;5;167
"27";49;"2020-08-27";0;0;5;295
"27";59;"2020-08-27";1;0;27;461
"27";69;"2020-08-27";2;1;88;680
"27";79;"2020-08-27";6;3;222;870
"27";89;"2020-08-27";7;0;472;1028
"27";90;"2020-08-27";1;0;244;461
"28";0;"2020-08-27";66;2;446;1899
"28";9;"2020-08-27";0;0;0;6
"28";19;"2020-08-27";0;0;0;9
"28";29;"2020-08-27";0;0;0;54
"28";39;"2020-08-27";2;0;2;103
"28";49;"2020-08-27";3;0;11;154
"28";59;"2020-08-27";3;1;18;263
"28";69;"2020-08-27";16;0;58;344
"28";79;"2020-08-27";16;1;95;376
"28";89;"2020-08-27";18;0;176;393
"28";90;"2020-08-27";7;0;86;189
"32";0;"2020-08-27";454;33;1941;7251
"32";9;"2020-08-27";2;1;0;56
"32";19;"2020-08-27";2;0;0;42
"32";29;"2020-08-27";5;0;2;235
"32";39;"2020-08-27";9;0;4;440
"32";49;"2020-08-27";13;1;14;691
"32";59;"2020-08-27";35;4;81;1022
